"ID","Title","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value"
135,"Oxidative stress biomarkers in","2011","2012","Spain","Eurasian Eagle-Owl","Bubo bubo","wild","Hg","heavy metals","blood",NA,133,NA,NA,"nestling","unknown/mixed","not specified","2.31","0.005 ng","3.93",NA,NA,"μg/dl","wet","no",NA,NA,"Europe",2668.51
135,"Oxidative stress biomarkers in","2011","2012","Spain","Eurasian Eagle-Owl","Bubo bubo","wild","Hg","heavy metals","blood",NA,8,NA,NA,"adult","unknown/mixed","not specified","2.4900000000000002","0.005 ng","0.74",NA,NA,"μg/dl","wet","no",NA,NA,"Europe",2668.51
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","Total PCBs","PCBs","blood","Castellon - natural vegetation",14,NA,NA,"nestling","unknown/mixed","geometric mean","4.8000000000000001E-2",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","DDE","organochlorine insecticides","blood","Castellon - natural vegetation",14,NA,NA,"nestling","unknown/mixed","geometric mean","0.96",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","Total PCBs","PCBs","blood","Castellon - natural vegetation",3,NA,NA,"adult","unknown/mixed","geometric mean","6.0999999999999999E-2",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","DDE","organochlorine insecticides","blood","Castellon - natural vegetation",3,NA,NA,"adult","unknown/mixed","geometric mean","5.43",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","Total PCBs","PCBs","blood","Extremadura - agricultural area",17,NA,NA,"nestling","unknown/mixed","geometric mean","0.04",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","DDE","organochlorine insecticides","blood","Extremadura - agricultural area",17,NA,NA,"nestling","unknown/mixed","geometric mean","0.17",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","Total PCBs","PCBs","blood","Extremadura - agricultural area",26,NA,NA,"adult","unknown/mixed","geometric mean","0.73",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","DDE","organochlorine insecticides","blood","Extremadura - agricultural area",26,NA,NA,"adult","unknown/mixed","geometric mean","6.56",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","Total PCBs","PCBs","blood","Galicia -natural vegetation",18,NA,NA,"nestling","unknown/mixed","geometric mean","5.3999999999999999E-2",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","DDE","organochlorine insecticides","blood","Galicia -natural vegetation",18,NA,NA,"nestling","unknown/mixed","geometric mean","0.35",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","Total PCBs","PCBs","blood","Galicia -natural vegetation",12,NA,NA,"adult","unknown/mixed","geometric mean","9.8000000000000004E-2",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Spain","Montagu's Harrier","Circus pygargus","wild","DDE","organochlorine insecticides","blood","Galicia -natural vegetation",12,NA,NA,"adult","unknown/mixed","geometric mean","2.6",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Europe",310.75
136,"Blood concentrations of -DDE a","2007","2008","Kazakhstan","Montagu's Harrier","Circus pygargus","wild","Total PCBs","PCBs","blood","natural vegetation",16,NA,NA,"nestling","unknown/mixed","geometric mean","0.34",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Asia (Europe)",310.75
136,"Blood concentrations of -DDE a","2007","2008","Kazakhstan","Montagu's Harrier","Circus pygargus","wild","DDE","organochlorine insecticides","blood","natural vegetation",16,NA,NA,"nestling","unknown/mixed","geometric mean","0.08",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Asia (Europe)",310.75
136,"Blood concentrations of -DDE a","2007","2008","Kazakhstan","Montagu's Harrier","Circus pygargus","wild","Total PCBs","PCBs","blood","natural vegetation",13,NA,NA,"adult","unknown/mixed","geometric mean","1.47",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Asia (Europe)",310.75
136,"Blood concentrations of -DDE a","2007","2008","Kazakhstan","Montagu's Harrier","Circus pygargus","wild","DDE","organochlorine insecticides","blood","natural vegetation",13,NA,NA,"adult","unknown/mixed","geometric mean","4.79",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Asia (Europe)",310.75
136,"Blood concentrations of -DDE a","2007","2008","Kazakhstan","Pallid Harrier","Circus macrourus","wild","Total PCBs","PCBs","blood","natural vegetation",21,NA,NA,"nestling","unknown/mixed","geometric mean","6.0999999999999999E-2",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Asia (Europe)",384.36
136,"Blood concentrations of -DDE a","2007","2008","Kazakhstan","Pallid Harrier","Circus macrourus","wild","DDE","organochlorine insecticides","blood","natural vegetation",21,NA,NA,"nestling","unknown/mixed","geometric mean","0.12",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Asia (Europe)",384.36
136,"Blood concentrations of -DDE a","2007","2008","Kazakhstan","Pallid Harrier","Circus macrourus","wild","Total PCBs","PCBs","blood","natural vegetation",13,NA,NA,"adult","unknown/mixed","geometric mean","0.82",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Asia (Europe)",384.36
136,"Blood concentrations of -DDE a","2007","2008","Kazakhstan","Pallid Harrier","Circus macrourus","wild","DDE","organochlorine insecticides","blood","natural vegetation",13,NA,NA,"adult","unknown/mixed","geometric mean","6.57",NA,NA,NA,NA,"ng/ml","wet","no",NA,NA,"Asia (Europe)",384.36
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","Total PCBs","PCBs","feathers - growing feathers in sheath"," ",18,NA,NA,"nestling","unknown/mixed",NA,"39.700000000000003",NA,NA,"6.78","140","ng g−1","dry","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","feathers - growing feathers in sheath",NA,18,NA,NA,"nestling","unknown/mixed",NA,"0.9",NA,NA,"0.161","3.5","ng g−1","dry","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","DDE","organochlorine insecticides","feathers - growing feathers in sheath"," ",18,NA,NA,"nestling","unknown/mixed",NA,"43.9",NA,NA,"7.31","145","ng g−1","dry","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","b-HCH","organochlorine insecticides","feathers - growing feathers in sheath"," ",18,NA,NA,"nestling","unknown/mixed",NA,"0.30199999999999999",NA,NA,"0.111","1.37","ng g−1","dry","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","Chlordane","organochlorine insecticides","feathers - growing feathers in sheath"," ",18,NA,NA,"nestling","unknown/mixed",NA,"ND",NA,NA,"ND","ND","ng g−1","dry","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","PBDE (polybrominated
diphenylether)","flame retardants","feathers - growing feathers in sheath"," ",18,NA,NA,"nestling","unknown/mixed",NA,"3.54",NA,NA,"1.01","7.56","ng g−1","dry","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","Total PCBs","PCBs","blood"," ",18,NA,NA,"nestling","unknown/mixed",NA,"11.6",NA,NA,"2.76","42.2","ng mL−1","wet","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","blood",NA,18,NA,NA,"nestling","unknown/mixed",NA,"0.61599999999999999",NA,NA,"0.15","2.25","ng mL−1","wet","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","DDE","organochlorine insecticides","blood"," ",18,NA,NA,"nestling","unknown/mixed",NA,"9.17",NA,NA,"1.77","24.7","ng mL−1","wet","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","b-HCH","organochlorine insecticides","blood",NA,18,NA,NA,"nestling","unknown/mixed",NA,"ND",NA,NA,"ND","ND","ng mL−1","wet","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","Chlordane","organochlorine insecticides","blood",NA,18,NA,NA,"nestling","unknown/mixed",NA,"0.40100000000000002",NA,NA,"0.107","1.04","ng mL−1","wet","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","Northern Goshawk","Accipiter gentilis","wild","PBDE (polybrominated
diphenylether)","flame retardants","blood",NA,18,NA,NA,"nestling","unknown/mixed",NA,"1.04",NA,NA,"0.02","3.97","ng mL−1","wet","no",NA,NA,"Europe",866.04
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","Total PCBs","PCBs","feathers - growing feathers in sheath"," ",5,NA,NA,"nestling","unknown/mixed",NA,"34.799999999999997",NA,NA,"14.2","95.9","ng g−1","dry","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","feathers - growing feathers in sheath",NA,5,NA,NA,"nestling","unknown/mixed",NA,"0.60399999999999998",NA,NA,"0.42699999999999999","0.93500000000000005","ng g−1","dry","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","DDE","organochlorine insecticides","feathers - growing feathers in sheath"," ",5,NA,NA,"nestling","unknown/mixed",NA,"8.3000000000000007",NA,NA,"3.15","20.8","ng g−1","dry","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","b-HCH","organochlorine insecticides","feathers - growing feathers in sheath"," ",5,NA,NA,"nestling","unknown/mixed",NA,"0.19900000000000001",NA,NA,"0.16600000000000001","0.30499999999999999","ng g−1","dry","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","Chlordane","organochlorine insecticides","feathers - growing feathers in sheath"," ",5,NA,NA,"nestling","unknown/mixed",NA,"ND",NA,NA,"ND","ND","ng g−1","dry","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","PBDE (polybrominated
diphenylether)","flame retardants","feathers - growing feathers in sheath"," ",5,NA,NA,"nestling","unknown/mixed",NA,"2.21",NA,NA,"1.2","4.8899999999999997","ng g−1","dry","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","Total PCBs","PCBs","blood"," ",5,NA,NA,"nestling","unknown/mixed",NA,"26.6",NA,NA,"8.6300000000000008","65.599999999999994","ng mL−1","wet","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","blood",NA,5,NA,NA,"nestling","unknown/mixed",NA,"0.75900000000000001",NA,NA,"0.5","1.1499999999999999","ng mL−1","wet","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","DDE","organochlorine insecticides","blood"," ",5,NA,NA,"nestling","unknown/mixed",NA,"5.84",NA,NA,"1.0900000000000001","10.9","ng mL−1","wet","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","b-HCH","organochlorine insecticides","blood",NA,5,NA,NA,"nestling","unknown/mixed",NA,"ND",NA,NA,"ND","ND","ng mL−1","wet","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","Chlordane","organochlorine insecticides","blood",NA,5,NA,NA,"nestling","unknown/mixed",NA,"1.34",NA,NA,"0.48899999999999999","3.23","ng mL−1","wet","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","White-Tailed Eagle","Haliaeetus albicilla","wild","PBDE (polybrominated
diphenylether)","flame retardants","blood",NA,5,NA,NA,"nestling","unknown/mixed",NA,"1.47",NA,NA,"0.308","3.95","ng mL−1","wet","no",NA,NA,"Europe",4729.27
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","Total PCBs","PCBs","feathers - growing feathers in sheath",NA,15,NA,NA,"nestling","unknown/mixed",NA,"32.299999999999997",NA,NA,"8.0299999999999994","91.9","ng g−1","dry","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","feathers - growing feathers in sheath",NA,15,NA,NA,"nestling","unknown/mixed",NA,"0.54500000000000004",NA,NA,"0.187","1.76","ng g−1","dry","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","DDE","organochlorine insecticides","feathers - growing feathers in sheath"," ",15,NA,NA,"nestling","unknown/mixed",NA,"33.299999999999997",NA,NA,"2.97","114","ng g−1","dry","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","b-HCH","organochlorine insecticides","feathers - growing feathers in sheath"," ",15,NA,NA,"nestling","unknown/mixed",NA,"0.28599999999999998",NA,NA,"0.107","1.1399999999999999","ng g−1","dry","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","Chlordane","organochlorine insecticides","feathers - growing feathers in sheath"," ",15,NA,NA,"nestling","unknown/mixed",NA,"ND",NA,NA,"ND","ND","ng g−1","dry","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","PBDE (polybrominated
diphenylether)","flame retardants","feathers - growing feathers in sheath"," ",15,NA,NA,"nestling","unknown/mixed",NA,"1.18",NA,NA,"0.53800000000000003","3.74","ng g−1","dry","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","Total PCBs","PCBs","blood"," ",7,NA,NA,"nestling","unknown/mixed",NA,"11.5",NA,NA,"1.77","24.9","ng mL−1","wet","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","HCB (Hexachlorobenzene)","organochlorine insecticides","blood",NA,7,NA,NA,"nestling","unknown/mixed",NA,"0.45500000000000002",NA,NA,"0.14599999999999999","1.34","ng mL−1","wet","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","DDE","organochlorine insecticides","blood"," ",7,NA,NA,"nestling","unknown/mixed",NA,"10.8",NA,NA,"0.13600000000000001","67.099999999999994","ng mL−1","wet","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","b-HCH","organochlorine insecticides","blood",NA,7,NA,NA,"nestling","unknown/mixed",NA,"ND",NA,NA,"ND","ND","ng mL−1","wet","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","Chlordane","organochlorine insecticides","blood",NA,7,NA,NA,"nestling","unknown/mixed",NA,"0.20399999999999999",NA,NA,"1.6E-2","0.63100000000000001","ng mL−1","wet","no",NA,NA,"Europe",4247.97
137,"A first evaluation of the usef","2008",NA,"Norway","Golden Eagle","Aquila chrysaetos","wild","PBDE (polybrominated
diphenylether)","flame retardants","blood"," ",7,NA,NA,"nestling","unknown/mixed",NA,"0.39800000000000002",NA,NA,"5.0700000000000002E-2","1.1200000000000001","ng mL−1","wet","no",NA,NA,"Europe",4247.97
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","Total PCBs","PCBs","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","35.159999999999997",NA,NA,"3.25","368.21","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","Total PBDE","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","15.38",NA,NA,"0.87","195.79","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","PCP (Pentachlorophenol)","organochlorine insecticides","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","3.16",NA,NA,"0.46","24.44","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","DDE","organochlorine insecticides","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","2.7",NA,NA,"0.08","15.43","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","Chlordane","organochlorine insecticides","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","1.37",NA,NA,"0.19","9.84","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","DDT","organochlorine insecticides","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","1.1599999999999999",NA,NA,"0.26","8.59","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","mirex","organochlorine insecticides","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","0.77",NA,NA,"7.0000000000000007E-2","2.31","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","Heptachlor epoxide","organochlorine insecticides","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","0.95",NA,NA,"0.26","3.23","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","Hexachlorobenzene","organochlorine insecticides","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","0.13",NA,NA,"0.03","0.8","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","BDE 99","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","6.12",NA,NA,"0.38","82.25","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","BDE 153","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","2.56",NA,NA,"0","39.79","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","BDE 47","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","2.02",NA,NA,"0.12","30.51","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","BDE 100","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","1.61",NA,NA,"0","20.84","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","BDE 183","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","0.9",NA,NA,"0","9.7100000000000009","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","BDE 209","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","1.82",NA,NA,"0","16.41","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","BDE 138","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","0.28999999999999998",NA,NA,"0","2.12","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","BDE 85","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","0.48",NA,NA,"0","2.2400000000000002","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","BDE 190","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","0.35",NA,NA,"0","0.88","ng/g","wet","no",NA,NA,"N. America",759.95
138,"Historical contaminants, flame","2004","2005","Canada","Peregrine Falcon","Falco peregrinus","wild","HBCD (Hexabromocyclododecane)","flame retardants","blood"," ",34,NA,NA,"nestling","unknown/mixed","geometric mean","0.39",NA,NA,"0","0.46","ng/g","wet","no",NA,NA,"N. America",759.95
141,"Long-term trends of persistent","1982","1986","Canada","Peregrine Falcon","Falco peregrinus","wild","DDE","organochlorine insecticides","blood","Rankin Inlet, Nunavut",55,NA,NA,"adult","female","geometric mean","0.7",NA,NA,NA,"6.56","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","1990","1998","Canada","Peregrine Falcon","Falco peregrinus","wild","DDE","organochlorine insecticides","blood","Rankin Inlet, Nunavut",55,NA,NA,"adult","female","geometric mean","0.31",NA,NA,NA,"4.45","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","2004","2006","Canada","Peregrine Falcon","Falco peregrinus","wild","DDE","organochlorine insecticides","blood","Rankin Inlet, Nunavut",16,NA,NA,"adult","female","geometric mean","0.23",NA,NA,NA,"5.4","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","1982","1986","Canada","Peregrine Falcon","Falco peregrinus","wild","DDE","organochlorine insecticides","blood","Rankin Inlet, Nunavut",20,NA,NA,"adult","male","geometric mean","0.93",NA,NA,NA,"8.19","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","1990","1998","Canada","Peregrine Falcon","Falco peregrinus","wild","DDE","organochlorine insecticides","blood","Rankin Inlet, Nunavut",31,NA,NA,"adult","male","geometric mean","0.18",NA,NA,NA,"1.95","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","2004","2006","Canada","Peregrine Falcon","Falco peregrinus","wild","DDE","organochlorine insecticides","blood","Rankin Inlet, Nunavut",9,NA,NA,"adult","male","geometric mean","0.05",NA,NA,NA,"0.33","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","1982","1986","Canada","Peregrine Falcon","Falco peregrinus","wild","Total PCBs","PCBs","blood","Rankin Inlet, Nunavut",53,NA,NA,"adult","female","geometric mean","0.66",NA,NA,NA,"3.84","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","1990","1998","Canada","Peregrine Falcon","Falco peregrinus","wild","Total PCBs","PCBs","blood","Rankin Inlet, Nunavut",66,NA,NA,"adult","female","geometric mean","0.4",NA,NA,NA,"13.86","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","2004","2006","Canada","Peregrine Falcon","Falco peregrinus","wild","Total PCBs","PCBs","blood","Rankin Inlet, Nunavut",16,NA,NA,"adult","female","geometric mean","0.56999999999999995",NA,NA,NA,"2.4","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","1982","1986","Canada","Peregrine Falcon","Falco peregrinus","wild","Total PCBs","PCBs","blood","Rankin Inlet, Nunavut",17,NA,NA,"adult","male","geometric mean","0.57999999999999996",NA,NA,NA,"2.5499999999999998","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","1990","1998","Canada","Peregrine Falcon","Falco peregrinus","wild","Total PCBs","PCBs","blood","Rankin Inlet, Nunavut",31,NA,NA,"adult","male","geometric mean","0.01",NA,NA,NA,"3.27","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","2004","2006","Canada","Peregrine Falcon","Falco peregrinus","wild","Total PCBs","PCBs","blood","Rankin Inlet, Nunavut",9,NA,NA,"adult","male","geometric mean","0.11",NA,NA,NA,"2.8","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","1982","1986","Canada","Peregrine Falcon","Falco peregrinus","wild","Dieldrin","organochlorine insecticides","blood","Rankin Inlet, Nunavut",54,NA,NA,"adult","female","geometric mean","7.0000000000000007E-2",NA,NA,NA,"0.27","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","1990","1998","Canada","Peregrine Falcon","Falco peregrinus","wild","Dieldrin","organochlorine insecticides","blood","Rankin Inlet, Nunavut",66,NA,NA,"adult","female","geometric mean","0.01",NA,NA,NA,"0.37","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","2004","2006","Canada","Peregrine Falcon","Falco peregrinus","wild","Dieldrin","organochlorine insecticides","blood","Rankin Inlet, Nunavut",16,NA,NA,"adult","female","geometric mean","0.01",NA,NA,NA,"0.1","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
141,"Long-term trends of persistent","1982","1986","Canada","Peregrine Falcon","Falco peregrinus","wild","Dieldrin","organochlorine insecticides","blood","Rankin Inlet, Nunavut",18,NA,NA,"adult","male","geometric mean","0.08",NA,NA,NA,"0.3","mg/kg","wet","yes","changes in occupancy","Demography","N. America",759.95
